cellindex,x,y,CMD,DD_0,DD18,eFFP,EXT,MAR,MSP,PAS,PET,RH,TD
167323,-69.95833334,47.24449801,83,1301,90,264,350,120,467,326,610.4116821,61,309
167325,-69.875,47.24449801,93,1293,94,264,352,121,459,319,616.3035889,61,310
167326,-69.83333334,47.24449801,76,1335,79,262,348,121,475,338,608.3482666,60,308
167327,-69.79166667,47.24449801,69,1355,73,261,346,124,483,348,604.9783325,60,308
167328,-69.75,47.24449801,64,1373,67,260,345,122,489,358,604.2651367,60,307
167329,-69.70833334,47.24449801,52,1416,58,259,342,121,505,378,597.6343994,59,306
167330,-69.66666667,47.24449801,53,1414,59,259,342,124,504,376,599.1482544,59,306
167331,-69.625,47.24449801,57,1406,61,259,343,120,502,370,603.8336182,59,306
167332,-69.58333334,47.24449801,66,1375,66,259,346,117,492,358,610.6271362,59,307
167333,-69.54166667,47.24449801,47,1434,54,257,341,128,515,389,600.2664185,58,305
167334,-69.5,47.24449801,38,1457,49,257,339,123,527,403,595.3789673,58,304
167335,-69.45833334,47.24449801,11,1277,75,259,353,123,629,440,642.8412476,57,299
167337,-69.375,47.24449801,87,1321,88,260,356,116,486,329,640.904541,57,310
167338,-69.33333334,47.24449801,87,1332,90,261,356,117,484,321,639.8129272,57,312
167339,-69.29166667,47.24449801,93,1339,90,261,356,122,476,315,640.2498169,57,313
167340,-69.25,47.24449801,100,1345,89,261,356,121,466,309,637.4327393,57,313
167342,-69.16666667,47.24449801,49,1327,88,261,355,127,542,364,634.7671509,58,310
167343,-69.125,47.24449801,65,1322,88,261,355,118,515,345,637.8432617,57,310
167345,-69.04166667,47.24449801,98,1340,91,261,357,117,472,313,644.385376,57,313
167356,-68.58333334,47.24449801,104,1403,88,260,356,121,456,306,635.651123,57,319
167432,-65.41666667,47.24449801,91,1066,110,267,353,120,438,390,619.9659424,63,293
167995,-79.33333334,47.20283134,113,1444,108,268,358,127,443,276,609.3023682,61,329
168000,-79.12500001,47.20283134,93,1522,86,265,353,125,464,304,599.5175781,60,328
168011,-78.66666667,47.20283134,84,1620,65,262,350,127,484,330,605.0487671,57,329
168043,-77.33333334,47.20283134,73,1660,60,262,346,126,484,347,582.2318726,59,332
168086,-75.54166667,47.20283134,73,1513,71,263,346,133,502,350,599.6559448,59,323
168137,-73.41666667,47.20283134,54,1543,58,260,345,125,509,396,598.5276489,58,319
168140,-73.29166667,47.20283134,44,1572,56,260,344,129,519,409,588.1428223,59,320
168142,-73.20833334,47.20283134,47,1557,60,260,344,130,518,404,590.4596558,59,320
168149,-72.91666667,47.20283134,83,1392,102,265,357,130,490,340,624.9833984,59,323
168151,-72.83333334,47.20283134,84,1369,111,266,359,128,489,332,629.5084839,60,323
168156,-72.625,47.20283134,50,1455,87,264,351,133,517,377,597.9769287,61,323
168157,-72.58333334,47.20283134,53,1427,94,264,353,124,513,366,603.7545166,61,323
168158,-72.54166667,47.20283134,54,1416,96,265,353,132,512,365,605.0411377,61,323
168159,-72.5,47.20283134,38,1476,80,263,348,130,528,393,589.4559326,61,322
168160,-72.45833334,47.20283134,36,1469,81,263,348,128,529,392,588.322998,61,322
168161,-72.41666667,47.20283134,33,1472,80,263,347,129,532,396,586.9606323,62,321
168162,-72.375,47.20283134,38,1438,87,264,349,127,527,382,592.6592407,62,321
168163,-72.33333334,47.20283134,40,1425,91,265,350,130,525,380,593.8919067,62,321
168166,-72.20833334,47.20283134,32,1412,91,265,350,129,531,382,589.7144165,62,320
168167,-72.16666667,47.20283134,24,1446,82,264,346,127,541,400,582.2229004,62,319
168168,-72.125,47.20283134,9,1519,66,262,340,125,559,434,564.0801392,63,319
168171,-72,47.20283134,3,1546,59,262,337,126,573,455,551.203064,63,318
168173,-71.91666667,47.20283134,0,1594,50,260,332,127,587,481,538.4251099,64,316
168177,-71.75,47.20283134,0,1563,53,261,333,131,592,478,538.2328491,64,315
168178,-71.70833334,47.20283134,0,1617,44,260,328,123,603,505,527.5747681,64,314
168181,-71.58333334,47.20283134,0,1641,40,259,326,129,612,521,519.0186157,65,313
168186,-71.375,47.20283134,0,1533,53,261,331,114,596,480,533.6233521,65,311
168202,-70.70833334,47.20283134,0,1478,55,262,330,122,561,447,532.2036133,66,306
168216,-70.125,47.20283134,86,1262,102,265,352,118,462,317,611.892334,62,310
168218,-70.04166667,47.20283134,61,1340,76,262,346,122,489,351,598.5974121,61,307
168219,-70,47.20283134,72,1319,83,263,348,120,477,339,605.9571533,61,308
168220,-69.95833334,47.20283134,82,1303,88,263,350,122,468,328,609.7616577,61,309
168221,-69.91666667,47.20283134,78,1319,83,262,349,118,473,333,609.6075439,60,309
168222,-69.875,47.20283134,88,1306,88,263,351,118,465,324,613.6520996,60,309
168223,-69.83333334,47.20283134,73,1339,77,261,348,120,479,340,611.2155151,60,308
168224,-69.79166667,47.20283134,69,1353,73,261,347,123,484,347,608.2529907,60,307
168225,-69.75,47.20283134,64,1373,67,260,345,124,492,358,606.6357422,59,307
168226,-69.70833334,47.20283134,60,1394,63,259,344,123,498,364,605.6576538,59,306
168227,-69.66666667,47.20283134,51,1418,57,258,342,119,509,379,601.9053955,59,305
168228,-69.625,47.20283134,50,1426,56,258,341,117,512,382,600.010498,58,305
168231,-69.5,47.20283134,10,1279,76,259,353,122,632,444,643.9001465,57,300
168234,-69.375,47.20283134,72,1318,87,260,355,123,506,342,638.2525635,58,309
168235,-69.33333334,47.20283134,70,1322,87,261,355,121,508,341,636.055481,58,310
168236,-69.29166667,47.20283134,72,1329,87,261,355,126,504,340,629.5265503,58,310
168237,-69.25,47.20283134,69,1330,88,261,354,122,504,342,625.1056519,59,311
168238,-69.20833334,47.20283134,83,1340,89,261,355,119,485,325,631.0665283,58,313
168239,-69.16666667,47.20283134,98,1337,88,260,356,121,471,314,638.9278564,57,312
168240,-69.125,47.20283134,73,1330,88,261,356,128,503,336,639.1293335,57,311
168242,-69.04166667,47.20283134,80,1335,90,261,356,125,497,333,641.7522583,57,312
168249,-68.75,47.20283134,75,1475,73,259,352,125,481,344,619.6177368,57,319
168250,-68.70833334,47.20283134,62,1498,66,258,350,123,496,365,611.4483032,57,318
168253,-68.58333334,47.20283134,102,1405,87,260,356,120,458,308,633.916748,57,319
168254,-68.54166667,47.20283134,86,1440,75,259,352,115,468,325,625.479126,57,317
168260,-68.29166667,47.20283134,99,1365,91,261,357,122,464,313,637.18927,57,317
168264,-68.125,47.20283134,82,1367,91,261,358,123,488,326,643.6847534,56,317
168265,-68.08333334,47.20283134,92,1369,93,261,359,120,479,319,644.7609863,56,318
168266,-68.04166667,47.20283134,95,1380,93,260,359,120,473,312,647.3365479,56,320
168890,-79.41666667,47.16116468,125,1407,120,269,360,125,433,264,612.4475708,61,329
168891,-79.37500001,47.16116468,118,1418,116,268,359,127,438,270,610.2681885,61,328
168896,-79.16666667,47.16116468,95,1511,87,266,353,128,461,301,600.385437,60,328
168910,-78.58333334,47.16116468,89,1600,68,263,351,126,481,324,607.8578491,57,328
168912,-78.50000001,47.16116468,78,1648,60,262,349,129,489,339,596.9005127,57,329
168914,-78.41666667,47.16116468,82,1629,63,262,348,126,485,332,602.9603882,57,329
168929,-77.79166667,47.16116468,74,1664,59,261,345,126,485,344,587.6168823,58,331
168952,-76.83333334,47.16116468,74,1618,64,262,347,127,480,349,581.4868164,59,331
168965,-76.29166667,47.16116468,80,1551,69,263,347,126,478,341,587.416748,60,328
168984,-75.50000001,47.16116468,63,1568,60,262,342,130,513,375,586.3450928,59,322
169006,-74.58333334,47.16116468,40,1614,47,260,337,128,527,419,576.0896606,59,318
169013,-74.29166667,47.16116468,42,1605,46,259,338,130,521,420,579.8563232,59,317
169014,-74.25000001,47.16116468,41,1617,44,259,337,130,521,425,577.1054077,58,317
169028,-73.66666667,47.16116468,53,1566,52,259,342,130,510,405,593.7925415,58,317
169031,-73.54166667,47.16116468,44,1584,50,259,341,133,518,417,586.367981,58,317
169035,-73.375,47.16116468,55,1533,60,261,345,130,508,396,596.9968872,58,319
169047,-72.875,47.16116468,88,1360,112,266,359,130,486,334,629.9120483,60,323
169048,-72.83333334,47.16116468,71,1400,99,265,356,129,498,350,618.5940552,60,323
169050,-72.75,47.16116468,50,1469,81,263,349,132,517,383,597.9326172,60,322
169054,-72.58333334,47.16116468,51,1425,92,265,352,125,515,371,602.5460205,61,322
169055,-72.54166667,47.16116468,51,1424,93,264,352,129,515,373,601.4037476,61,322
169058,-72.41666667,47.16116468,36,1448,84,264,349,128,529,390,589.9594116,62,321
169059,-72.375,47.16116468,38,1429,88,264,349,128,527,386,592.119751,62,321
169060,-72.33333334,47.16116468,39,1421,90,265,350,127,526,382,593.8096313,62,321
169061,-72.29166667,47.16116468,38,1412,93,265,350,121,527,381,593.114502,62,321
169062,-72.25,47.16116468,29,1438,84,264,348,125,536,394,584.9071655,62,320
169063,-72.20833334,47.16116468,34,1400,92,265,350,124,530,382,592.6817017,62,320
169064,-72.16666667,47.16116468,29,1418,88,265,348,129,536,391,585.6432495,62,319
169066,-72.08333334,47.16116468,5,1519,64,262,339,131,564,440,559.1508179,63,318
169067,-72.04166667,47.16116468,4,1539,60,262,337,131,571,454,555.0092163,63,317
169068,-72,47.16116468,2,1535,60,262,337,131,573,454,553.6460571,63,317
169070,-71.91666667,47.16116468,1,1519,61,262,337,123,575,452,554.1235962,64,316
169072,-71.83333334,47.16116468,0,1548,56,261,335,132,585,472,545.8759766,64,315
169073,-71.79166667,47.16116468,0,1585,49,260,331,131,594,491,535.6182251,64,315
169074,-71.75,47.16116468,0,1576,50,261,332,130,595,487,537.6696777,64,314
169075,-71.70833334,47.16116468,0,1630,43,259,328,131,607,512,524.7449951,64,314
169077,-71.625,47.16116468,0,1606,45,260,327,121,606,509,525.6636353,65,312
169078,-71.58333334,47.16116468,0,1577,48,260,329,124,600,497,531.3105469,65,313
169098,-70.75,47.16116468,2,1406,64,264,335,126,552,423,548.5181885,66,305
169111,-70.20833334,47.16116468,98,1222,118,267,356,117,452,304,616.960022,63,311
169112,-70.16666667,47.16116468,84,1260,102,265,352,120,466,320,612.9972534,62,309
169114,-70.08333334,47.16116468,63,1328,79,262,346,121,487,347,601.6323242,61,307
169115,-70.04166667,47.16116468,66,1327,79,262,347,122,484,343,603.458252,61,308
169116,-70,47.16116468,71,1321,82,262,348,120,480,339,607.7179565,61,308
169117,-69.95833334,47.16116468,79,1311,85,263,349,120,474,332,613.3602905,60,308
169118,-69.91666667,47.16116468,78,1321,82,262,349,119,475,334,612.9501343,60,308
169119,-69.875,47.16116468,79,1326,80,262,349,121,475,336,615.2111206,60,308
169120,-69.83333334,47.16116468,79,1332,79,261,349,119,475,337,613.8518066,60,308
169121,-69.79166667,47.16116468,72,1347,74,261,347,122,483,346,613.5844116,59,308
169123,-69.70833334,47.16116468,58,1402,61,259,343,126,501,369,605.9072876,59,306
169124,-69.66666667,47.16116468,52,1419,57,258,342,120,509,380,603.7973022,58,305
169125,-69.625,47.16116468,62,1384,63,259,345,120,499,362,612.5604248,58,306
169126,-69.58333334,47.16116468,65,1381,64,259,345,122,497,361,612.9922485,58,306
169127,-69.54166667,47.16116468,71,1290,85,260,355,117,514,348,646.0806885,57,306
169129,-69.45833334,47.16116468,78,1304,84,260,355,119,498,337,642.381897,57,307
169130,-69.41666667,47.16116468,63,1314,87,260,355,121,517,350,638.6617432,57,309
169132,-69.33333334,47.16116468,69,1320,86,261,354,124,507,346,634.0360718,58,309
169133,-69.29166667,47.16116468,70,1320,86,261,354,124,506,345,630.9334717,58,309
169137,-69.125,47.16116468,91,1347,89,261,357,127,480,323,638.9029541,57,313
169139,-69.04166667,47.16116468,81,1334,88,261,356,123,493,331,637.1621094,57,311
169141,-68.95833334,47.16116468,81,1350,90,260,357,123,494,329,640.4223633,57,314
169142,-68.91666667,47.16116468,108,1372,90,260,357,116,459,308,641.8878174,56,316
169143,-68.875,47.16116468,86,1389,88,260,357,120,486,330,640.3074341,56,317
169144,-68.83333334,47.16116468,76,1432,83,259,356,125,503,350,638.7092285,56,318
169148,-68.66666667,47.16116468,73,1483,69,258,350,120,482,350,614.2359009,57,317
169153,-68.45833334,47.16116468,84,1431,77,259,352,121,472,328,622.6699219,57,316
169160,-68.16666667,47.16116468,93,1364,89,260,357,116,474,317,641.5054321,57,316
169161,-68.125,47.16116468,89,1357,91,261,357,121,479,318,642.1544189,57,316
169788,-79.37500001,47.11949801,113,1429,109,268,358,127,441,277,607.0853882,61,328
169789,-79.33333334,47.11949801,109,1447,104,267,357,127,445,282,605.1278687,61,328
169796,-79.04166667,47.11949801,99,1489,89,266,354,127,461,296,609.6976318,59,327
169797,-79.00000001,47.11949801,100,1496,87,266,355,127,463,299,609.1726685,59,327
169798,-78.95833334,47.11949801,96,1520,82,265,354,128,467,304,608.1791382,59,327
169799,-78.91666667,47.11949801,94,1529,80,265,354,125,470,307,607.3762207,58,326
169800,-78.87500001,47.11949801,93,1539,78,264,353,127,472,311,609.3170776,58,327
169804,-78.70833334,47.11949801,87,1588,69,263,351,127,480,325,607.3167725,57,328
169805,-78.66666667,47.11949801,89,1585,69,263,351,128,478,322,608.9921265,57,328
169838,-77.29166667,47.11949801,74,1641,62,262,346,127,481,345,585.0932007,59,331
169839,-77.25000001,47.11949801,77,1627,64,262,347,126,479,342,587.8358765,59,330
169880,-75.54166667,47.11949801,78,1499,72,264,347,130,497,347,603.5874023,59,323
169883,-75.41666667,47.11949801,75,1491,73,264,346,130,503,351,603.3678589,59,321
169884,-75.37500001,47.11949801,69,1522,67,263,343,134,510,366,597.0463257,59,322
169890,-75.12500001,47.11949801,59,1536,62,262,342,128,524,385,593.4553223,59,320
169910,-74.29166667,47.11949801,34,1633,42,258,334,129,528,439,572.0300293,59,316
169920,-73.875,47.11949801,51,1569,50,259,341,130,512,412,591.1869507,58,317
169930,-73.45833334,47.11949801,45,1577,52,259,341,131,520,419,587.4120483,58,318
169936,-73.20833334,47.11949801,58,1497,70,262,348,126,507,386,603.2583618,59,320
169938,-73.125,47.11949801,46,1533,64,261,345,128,518,405,594.3217163,59,320
169942,-72.95833334,47.11949801,59,1453,83,263,351,126,507,373,606.5880737,60,322
169945,-72.83333334,47.11949801,70,1398,98,265,355,128,498,354,617.4009399,60,322
169946,-72.79166667,47.11949801,60,1423,92,264,353,124,506,365,609.0669556,60,322
169947,-72.75,47.11949801,54,1438,89,264,352,132,511,373,603.8985596,60,322
169948,-72.70833334,47.11949801,47,1464,83,263,349,129,519,386,595.8509521,61,322
169950,-72.625,47.11949801,61,1384,104,266,355,124,505,356,613.4368286,61,322
169952,-72.54166667,47.11949801,43,1436,88,264,350,127,522,382,596.6278687,61,322
169955,-72.41666667,47.11949801,42,1416,91,265,350,129,524,381,596.0409546,62,321
169956,-72.375,47.11949801,39,1417,90,265,350,129,527,383,594.6531982,62,320
169957,-72.33333334,47.11949801,34,1428,88,264,349,132,531,390,589.7302246,62,320
169958,-72.29166667,47.11949801,36,1411,91,265,350,120,530,386,592.1005249,62,320
169959,-72.25,47.11949801,34,1410,92,265,350,124,531,384,590.7034912,62,320
169960,-72.20833334,47.11949801,20,1460,77,264,345,127,545,413,575.9581909,63,319
169961,-72.16666667,47.11949801,20,1443,80,264,346,122,545,406,581.3450317,63,318
169962,-72.125,47.11949801,16,1447,78,264,345,130,550,413,576.6837769,63,318
169965,-72,47.11949801,2,1518,62,262,338,127,571,451,556.9992676,63,316
169966,-71.95833334,47.11949801,2,1517,61,262,337,120,573,453,555.3964233,64,316
169967,-71.91666667,47.11949801,3,1485,67,263,339,117,569,441,560.6911011,64,316
169968,-71.875,47.11949801,1,1507,62,262,337,129,575,454,554.2486572,64,315
169969,-71.83333334,47.11949801,0,1504,61,262,336,133,577,456,551.9459839,64,314
169970,-71.79166667,47.11949801,0,1596,48,260,329,128,597,497,532.1015015,64,314
169971,-71.75,47.11949801,0,1630,43,259,327,126,604,512,525.3045654,64,314
169973,-71.66666667,47.11949801,0,1635,41,259,325,130,608,520,520.3543091,64,312
169974,-71.625,47.11949801,0,1504,59,262,335,128,587,465,547.7767944,64,312
169975,-71.58333334,47.11949801,0,1512,57,262,334,129,590,473,543.4297485,65,312
169976,-71.54166667,47.11949801,0,1520,55,262,333,130,592,476,539.5569458,65,312
169990,-70.95833334,47.11949801,0,1611,38,259,323,124,600,514,510.4332581,66,307
169991,-70.91666667,47.11949801,0,1629,36,258,320,123,601,520,507.3215942,66,307
169992,-70.875,47.11949801,0,1515,49,261,329,122,579,473,527.3226318,66,307
169995,-70.75,47.11949801,5,1353,73,265,338,125,546,408,556.4116211,66,305
170007,-70.25,47.11949801,96,1216,120,267,356,123,455,305,617.84021,63,311
170009,-70.16666667,47.11949801,54,1336,75,262,345,129,497,357,599.2665405,61,307
170010,-70.125,47.11949801,39,1404,60,260,340,124,517,387,588.284668,61,305
170011,-70.08333334,47.11949801,51,1369,67,261,343,123,503,369,595.8509521,61,306
170012,-70.04166667,47.11949801,62,1339,75,262,346,123,490,352,603.6726685,61,307
170014,-69.95833334,47.11949801,74,1322,81,262,349,118,478,338,613.7957764,60,308
170015,-69.91666667,47.11949801,80,1318,83,262,349,121,474,333,615.1531982,60,308
170016,-69.875,47.11949801,76,1333,78,261,348,122,479,339,614.6930542,60,308
170018,-69.79166667,47.11949801,73,1348,73,260,347,123,483,343,615.9732056,59,307
170019,-69.75,47.11949801,67,1368,68,259,346,120,490,355,612.6762085,59,307
170020,-69.70833334,47.11949801,60,1394,63,259,344,126,499,365,611.65448,58,306
170021,-69.66666667,47.11949801,47,1434,53,257,340,126,517,388,603.5565186,58,304
170022,-69.625,47.11949801,49,1430,54,257,341,125,516,387,605.2590942,58,305
170023,-69.58333334,47.11949801,29,1263,80,259,354,119,585,403,651.5184326,57,300
170025,-69.5,47.11949801,87,1302,85,260,355,118,487,330,642.3564453,57,307
170027,-69.41666667,47.11949801,93,1324,87,260,355,124,478,321,641.4818726,57,310
170028,-69.375,47.11949801,98,1331,87,260,355,124,470,318,636.9155884,57,311
170029,-69.33333334,47.11949801,73,1330,88,261,355,126,501,339,632.0953979,58,311
170030,-69.29166667,47.11949801,80,1330,86,261,354,119,490,334,630.112854,58,310
170031,-69.25,47.11949801,72,1330,87,261,354,124,496,337,624.5728149,59,310
170032,-69.20833334,47.11949801,74,1331,88,261,354,124,492,333,628.1240845,58,310
170038,-68.95833334,47.11949801,90,1362,88,260,357,124,485,325,640.7963867,56,314
170039,-68.91666667,47.11949801,88,1374,88,260,357,120,483,327,641.2260132,56,315
170042,-68.79166667,47.11949801,53,1506,68,258,351,123,527,388,617.8787842,56,318
170043,-68.75,47.11949801,55,1521,63,257,349,125,515,383,610.2456665,57,318
170044,-68.70833334,47.11949801,61,1509,64,257,349,123,496,372,608.1550293,57,317
170049,-68.5,47.11949801,89,1416,81,260,354,122,469,324,626.7401123,57,317
170051,-68.41666667,47.11949801,104,1364,91,261,357,120,459,309,637.7880859,57,316
170052,-68.375,47.11949801,104,1351,93,261,357,120,458,307,640.8251953,57,316
170053,-68.33333334,47.11949801,100,1354,91,261,357,119,463,310,641.7006226,57,316
